Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
02/03/2024,Reims,Lille,0.0,1.0,A,8.0,8.0,3.0,3.0,4.0,4.0,12.0,14.0,3.0,2.0,0.0,0.0
02/03/2024,Clermont,Marseille,1.0,5.0,A,7.0,17.0,2.0,11.0,7.0,4.0,9.0,13.0,2.0,1.0,0.0,0.0
03/03/2024,Toulouse,Nice,2.0,1.0,H,17.0,9.0,6.0,6.0,7.0,6.0,16.0,10.0,2.0,2.0,0.0,0.0
03/03/2024,Brest,Le Havre,1.0,0.0,H,8.0,11.0,4.0,2.0,0.0,2.0,21.0,15.0,4.0,1.0,0.0,0.0
03/03/2024,Montpellier,Strasbourg,2.0,2.0,D,21.0,12.0,7.0,4.0,8.0,4.0,12.0,17.0,1.0,3.0,0.0,0.0
03/03/2024,Nantes,Metz,0.0,2.0,A,9.0,13.0,2.0,4.0,10.0,3.0,7.0,11.0,3.0,2.0,0.0,0.0
03/03/2024,Rennes,Lorient,1.0,2.0,A,22.0,12.0,6.0,6.0,6.0,3.0,12.0,9.0,1.0,2.0,0.0,0.0
03/03/2024,Lyon,Lens,0.0,3.0,A,13.0,18.0,4.0,8.0,2.0,4.0,5.0,15.0,0.0,2.0,1.0,0.0
08/03/2024,Nice,Montpellier,1.0,2.0,A,19.0,7.0,5.0,2.0,8.0,5.0,13.0,11.0,1.0,2.0,0.0,0.0
09/03/2024,Lorient,Lyon,0.0,2.0,A,9.0,13.0,0.0,6.0,4.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0
09/03/2024,Lens,Brest,1.0,0.0,H,6.0,9.0,2.0,3.0,2.0,4.0,13.0,10.0,1.0,2.0,0.0,0.0
10/03/2024,Paris SG,Reims,2.0,2.0,D,19.0,8.0,6.0,3.0,7.0,2.0,10.0,12.0,2.0,2.0,0.0,0.0
10/03/2024,Le Havre,Toulouse,1.0,0.0,H,12.0,5.0,4.0,0.0,3.0,3.0,12.0,17.0,1.0,1.0,0.0,0.0
10/03/2024,Metz,Clermont,1.0,0.0,H,11.0,13.0,2.0,6.0,5.0,7.0,10.0,10.0,1.0,3.0,0.0,0.0
10/03/2024,Strasbourg,Monaco,0.0,1.0,A,8.0,17.0,1.0,6.0,5.0,8.0,9.0,15.0,1.0,3.0,0.0,0.0
10/03/2024,Lille,Rennes,2.0,2.0,D,15.0,11.0,8.0,3.0,6.0,3.0,17.0,20.0,5.0,2.0,0.0,0.0
10/03/2024,Marseille,Nantes,2.0,0.0,H,12.0,10.0,4.0,3.0,2.0,8.0,11.0,16.0,2.0,3.0,0.0,0.0
15/03/2024,Toulouse,Lyon,2.0,3.0,A,13.0,18.0,5.0,6.0,5.0,3.0,18.0,12.0,2.0,2.0,0.0,0.0
16/03/2024,Nantes,Strasbourg,1.0,3.0,A,11.0,11.0,2.0,6.0,4.0,5.0,16.0,15.0,2.0,3.0,0.0,0.0
16/03/2024,Lens,Nice,1.0,3.0,A,20.0,7.0,4.0,3.0,11.0,3.0,9.0,12.0,4.0,3.0,0.0,0.0
17/03/2024,Brest,Lille,1.0,1.0,D,16.0,13.0,4.0,8.0,3.0,3.0,9.0,12.0,3.0,0.0,0.0,0.0
17/03/2024,Clermont,Le Havre,2.0,1.0,H,9.0,14.0,4.0,5.0,3.0,5.0,13.0,17.0,3.0,5.0,1.0,1.0
17/03/2024,Monaco,Lorient,2.0,2.0,D,23.0,11.0,8.0,6.0,10.0,8.0,21.0,8.0,3.0,1.0,1.0,1.0
17/03/2024,Reims,Metz,2.0,1.0,H,17.0,12.0,7.0,4.0,7.0,7.0,17.0,10.0,4.0,4.0,0.0,0.0
17/03/2024,Rennes,Marseille,2.0,0.0,H,7.0,8.0,4.0,1.0,4.0,5.0,9.0,12.0,1.0,3.0,0.0,0.0
17/03/2024,Montpellier,Paris SG,2.0,6.0,A,12.0,16.0,7.0,9.0,7.0,4.0,9.0,13.0,0.0,3.0,0.0,0.0
29/03/2024,Lille,Lens,2.0,1.0,H,15.0,9.0,6.0,3.0,5.0,5.0,13.0,17.0,3.0,3.0,0.0,0.0
30/03/2024,Metz,Monaco,2.0,5.0,A,13.0,17.0,7.0,7.0,5.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0
30/03/2024,Lyon,Reims,1.0,1.0,D,16.0,17.0,3.0,5.0,7.0,8.0,7.0,10.0,2.0,3.0,0.0,0.0
31/03/2024,Lorient,Brest,0.0,1.0,A,11.0,10.0,5.0,2.0,6.0,4.0,10.0,18.0,1.0,3.0,0.0,1.0
31/03/2024,Clermont,Toulouse,0.0,3.0,A,15.0,11.0,5.0,5.0,12.0,3.0,15.0,12.0,3.0,1.0,0.0,0.0
31/03/2024,Le Havre,Montpellier,0.0,2.0,A,14.0,14.0,3.0,5.0,6.0,6.0,10.0,12.0,2.0,2.0,0.0,0.0
31/03/2024,Nice,Nantes,1.0,2.0,A,12.0,13.0,3.0,4.0,9.0,3.0,7.0,19.0,2.0,5.0,0.0,0.0
31/03/2024,Strasbourg,Rennes,2.0,0.0,H,14.0,12.0,7.0,0.0,4.0,5.0,10.0,17.0,1.0,2.0,0.0,0.0
31/03/2024,Marseille,Paris SG,0.0,2.0,A,22.0,8.0,10.0,3.0,5.0,3.0,10.0,8.0,0.0,4.0,0.0,1.0
05/04/2024,Lille,Marseille,3.0,1.0,H,14.0,13.0,6.0,4.0,4.0,2.0,13.0,18.0,1.0,6.0,0.0,0.0
06/04/2024,Lens,Le Havre,1.0,1.0,D,18.0,11.0,8.0,3.0,7.0,4.0,13.0,10.0,2.0,5.0,0.0,0.0
06/04/2024,Paris SG,Clermont,1.0,1.0,D,23.0,6.0,7.0,3.0,17.0,2.0,11.0,7.0,1.0,0.0,0.0,0.0
07/04/2024,Brest,Metz,4.0,3.0,H,24.0,8.0,10.0,6.0,8.0,5.0,11.0,17.0,0.0,1.0,0.0,0.0
07/04/2024,Montpellier,Lorient,2.0,0.0,H,13.0,19.0,5.0,5.0,5.0,7.0,11.0,18.0,3.0,6.0,0.0,0.0
07/04/2024,Reims,Nice,0.0,0.0,D,10.0,18.0,3.0,3.0,2.0,5.0,15.0,15.0,2.0,1.0,0.0,0.0
07/04/2024,Toulouse,Strasbourg,0.0,0.0,D,11.0,8.0,2.0,1.0,4.0,3.0,16.0,17.0,2.0,0.0,0.0,0.0
07/04/2024,Monaco,Rennes,1.0,0.0,H,16.0,12.0,5.0,7.0,6.0,3.0,16.0,17.0,3.0,1.0,1.0,1.0
07/04/2024,Nantes,Lyon,1.0,3.0,A,14.0,19.0,6.0,10.0,5.0,5.0,8.0,14.0,2.0,2.0,0.0,0.0
12/04/2024,Metz,Lens,2.0,1.0,H,11.0,17.0,5.0,2.0,5.0,2.0,11.0,17.0,2.0,5.0,0.0,0.0
13/04/2024,Strasbourg,Reims,3.0,1.0,H,13.0,8.0,6.0,2.0,5.0,4.0,9.0,18.0,1.0,3.0,0.0,1.0
13/04/2024,Rennes,Toulouse,1.0,2.0,A,19.0,10.0,4.0,3.0,8.0,4.0,20.0,18.0,3.0,3.0,0.0,0.0
14/04/2024,Le Havre,Nantes,0.0,1.0,A,10.0,12.0,1.0,4.0,6.0,7.0,14.0,12.0,3.0,2.0,0.0,0.0
14/04/2024,Clermont,Montpellier,1.0,1.0,D,10.0,14.0,2.0,6.0,3.0,4.0,12.0,14.0,1.0,1.0,0.0,0.0
14/04/2024,Lyon,Brest,4.0,3.0,H,16.0,22.0,8.0,7.0,10.0,7.0,12.0,7.0,5.0,5.0,1.0,1.0
19/04/2024,Nice,Lorient,3.0,0.0,H,19.0,9.0,10.0,4.0,2.0,3.0,11.0,7.0,0.0,2.0,0.0,0.0
20/04/2024,Nantes,Rennes,0.0,3.0,A,6.0,14.0,4.0,5.0,3.0,7.0,16.0,11.0,1.0,4.0,0.0,0.0
20/04/2024,Lens,Clermont,1.0,0.0,H,17.0,8.0,4.0,1.0,4.0,3.0,17.0,17.0,1.0,4.0,0.0,0.0
21/04/2024,Le Havre,Metz,0.0,1.0,A,16.0,9.0,4.0,2.0,4.0,2.0,9.0,19.0,2.0,3.0,0.0,0.0
21/04/2024,Lille,Strasbourg,1.0,0.0,H,6.0,8.0,2.0,2.0,4.0,4.0,11.0,19.0,2.0,3.0,0.0,0.0
21/04/2024,Reims,Montpellier,1.0,2.0,A,22.0,12.0,4.0,5.0,8.0,4.0,15.0,10.0,3.0,3.0,0.0,0.0
21/04/2024,Brest,Monaco,0.0,2.0,A,12.0,8.0,2.0,3.0,7.0,4.0,8.0,9.0,5.0,2.0,0.0,2.0
21/04/2024,Toulouse,Marseille,2.0,2.0,D,10.0,11.0,3.0,3.0,7.0,4.0,11.0,13.0,1.0,2.0,0.0,0.0
21/04/2024,Paris SG,Lyon,4.0,1.0,H,14.0,16.0,6.0,6.0,4.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0
24/04/2024,Lorient,Paris SG,1.0,4.0,A,11.0,15.0,6.0,7.0,3.0,6.0,8.0,7.0,1.0,1.0,0.0,0.0
24/04/2024,Marseille,Nice,2.0,2.0,D,11.0,10.0,4.0,4.0,3.0,2.0,10.0,14.0,2.0,3.0,1.0,0.0
24/04/2024,Monaco,Lille,1.0,0.0,H,19.0,13.0,7.0,4.0,7.0,5.0,9.0,9.0,1.0,2.0,0.0,0.0
26/04/2024,Montpellier,Nantes,1.0,1.0,D,8.0,15.0,1.0,5.0,3.0,6.0,11.0,14.0,2.0,1.0,2.0,0.0
27/04/2024,Paris SG,Le Havre,3.0,3.0,D,17.0,6.0,4.0,4.0,11.0,2.0,10.0,8.0,2.0,1.0,0.0,0.0
28/04/2024,Metz,Lille,1.0,2.0,A,5.0,14.0,2.0,4.0,2.0,4.0,15.0,12.0,1.0,2.0,0.0,0.0
28/04/2024,Clermont,Reims,4.0,1.0,H,12.0,10.0,6.0,3.0,5.0,5.0,9.0,12.0,0.0,3.0,0.0,1.0
28/04/2024,Lorient,Toulouse,1.0,2.0,A,15.0,14.0,5.0,5.0,5.0,1.0,14.0,17.0,1.0,3.0,0.0,0.0
28/04/2024,Strasbourg,Nice,1.0,3.0,A,13.0,8.0,5.0,4.0,2.0,3.0,11.0,14.0,2.0,3.0,0.0,0.0
28/04/2024,Rennes,Brest,4.0,5.0,A,21.0,10.0,7.0,5.0,7.0,4.0,14.0,15.0,4.0,1.0,0.0,0.0
28/04/2024,Lyon,Monaco,3.0,2.0,H,15.0,13.0,4.0,5.0,3.0,3.0,15.0,14.0,1.0,3.0,0.0,0.0
28/04/2024,Marseille,Lens,2.0,1.0,H,13.0,18.0,6.0,5.0,3.0,11.0,8.0,12.0,2.0,2.0,0.0,0.0
03/05/2024,Toulouse,Montpellier,1.0,2.0,A,15.0,5.0,5.0,3.0,8.0,0.0,17.0,14.0,3.0,4.0,1.0,1.0
03/05/2024,Lens,Lorient,2.0,0.0,H,18.0,11.0,6.0,5.0,4.0,4.0,10.0,14.0,1.0,2.0,0.0,0.0
04/05/2024,Le Havre,Strasbourg,3.0,1.0,H,15.0,5.0,7.0,3.0,3.0,2.0,6.0,13.0,3.0,1.0,0.0,0.0
04/05/2024,Monaco,Clermont,4.0,1.0,H,23.0,9.0,8.0,1.0,4.0,4.0,13.0,12.0,3.0,1.0,0.0,0.0
04/05/2024,Metz,Rennes,2.0,3.0,A,7.0,21.0,4.0,9.0,2.0,5.0,15.0,14.0,2.0,3.0,1.0,0.0
04/05/2024,Brest,Nantes,0.0,0.0,D,9.0,9.0,2.0,1.0,6.0,0.0,6.0,14.0,3.0,2.0,0.0,0.0
06/05/2024,Lille,Lyon,3.0,4.0,A,8.0,11.0,5.0,7.0,4.0,4.0,14.0,14.0,3.0,1.0,0.0,0.0
10/05/2024,Brest,Reims,1.0,1.0,D,16.0,8.0,5.0,2.0,3.0,4.0,12.0,12.0,2.0,3.0,0.0,0.0
10/05/2024,Nice,Le Havre,1.0,0.0,H,13.0,12.0,6.0,3.0,6.0,1.0,10.0,9.0,2.0,0.0,0.0,0.0
12/05/2024,Clermont,Lyon,0.0,1.0,A,18.0,6.0,5.0,2.0,7.0,2.0,8.0,12.0,1.0,2.0,0.0,0.0
12/05/2024,Marseille,Lorient,3.0,1.0,H,13.0,14.0,4.0,3.0,9.0,5.0,9.0,6.0,3.0,4.0,0.0,0.0
12/05/2024,Montpellier,Monaco,0.0,2.0,A,14.0,19.0,3.0,9.0,3.0,3.0,20.0,10.0,1.0,1.0,0.0,0.0
12/05/2024,Nantes,Lille,1.0,2.0,A,9.0,12.0,5.0,3.0,5.0,4.0,17.0,7.0,4.0,2.0,0.0,0.0
12/05/2024,Paris SG,Toulouse,1.0,3.0,A,15.0,18.0,3.0,5.0,4.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0
12/05/2024,Rennes,Lens,1.0,1.0,D,16.0,8.0,6.0,4.0,4.0,3.0,12.0,14.0,2.0,3.0,0.0,0.0
12/05/2024,Strasbourg,Metz,2.0,1.0,H,10.0,11.0,2.0,2.0,3.0,6.0,10.0,10.0,2.0,2.0,0.0,0.0
15/05/2024,Nice,Paris SG,1.0,2.0,A,12.0,11.0,4.0,4.0,7.0,2.0,13.0,10.0,1.0,3.0,1.0,0.0
15/05/2024,Reims,Marseille,1.0,0.0,H,10.0,19.0,3.0,3.0,3.0,10.0,17.0,9.0,3.0,1.0,0.0,0.0
19/05/2024,Le Havre,Marseille,1.0,2.0,A,13.0,22.0,6.0,7.0,5.0,3.0,11.0,11.0,1.0,0.0,0.0,0.0
19/05/2024,Lens,Montpellier,2.0,2.0,D,27.0,11.0,13.0,2.0,1.0,0.0,10.0,13.0,0.0,1.0,0.0,0.0
19/05/2024,Lille,Nice,2.0,2.0,D,12.0,10.0,3.0,4.0,3.0,5.0,9.0,9.0,3.0,3.0,1.0,0.0
19/05/2024,Lorient,Clermont,5.0,0.0,H,32.0,9.0,10.0,4.0,9.0,2.0,20.0,8.0,3.0,3.0,0.0,0.0
19/05/2024,Lyon,Strasbourg,2.0,1.0,H,15.0,10.0,6.0,4.0,7.0,2.0,7.0,10.0,1.0,0.0,0.0,0.0
19/05/2024,Metz,Paris SG,0.0,2.0,A,10.0,20.0,2.0,8.0,1.0,11.0,6.0,9.0,2.0,1.0,0.0,0.0
19/05/2024,Monaco,Nantes,4.0,0.0,H,10.0,6.0,6.0,3.0,2.0,2.0,14.0,23.0,1.0,2.0,0.0,0.0
19/05/2024,Reims,Rennes,2.0,1.0,H,6.0,15.0,4.0,5.0,2.0,4.0,11.0,17.0,1.0,1.0,0.0,0.0
19/05/2024,Toulouse,Brest,0.0,3.0,A,8.0,12.0,2.0,6.0,6.0,2.0,12.0,17.0,1.0,2.0,0.0,0.0
16/08/2024,Le Havre,Paris SG,1.0,4.0,A,5.0,14.0,2.0,9.0,2.0,8.0,9.0,9.0,3.0,0.0,0.0,0.0
17/08/2024,Brest,Marseille,1.0,5.0,A,7.0,7.0,5.0,5.0,5.0,0.0,10.0,8.0,4.0,1.0,0.0,0.0
17/08/2024,Reims,Lille,0.0,2.0,A,2.0,21.0,0.0,6.0,0.0,8.0,6.0,13.0,2.0,2.0,1.0,0.0
17/08/2024,Monaco,St Etienne,1.0,0.0,H,13.0,7.0,6.0,4.0,5.0,4.0,13.0,14.0,1.0,1.0,0.0,0.0
18/08/2024,Auxerre,Nice,2.0,1.0,H,16.0,9.0,7.0,2.0,3.0,5.0,11.0,17.0,0.0,0.0,0.0,0.0
18/08/2024,Angers,Lens,0.0,1.0,A,4.0,10.0,3.0,5.0,7.0,3.0,6.0,10.0,1.0,0.0,0.0,0.0
18/08/2024,Montpellier,Strasbourg,1.0,1.0,D,7.0,11.0,5.0,4.0,6.0,4.0,20.0,18.0,4.0,3.0,0.0,0.0
18/08/2024,Toulouse,Nantes,0.0,0.0,D,7.0,6.0,3.0,2.0,10.0,5.0,10.0,8.0,1.0,3.0,0.0,0.0
18/08/2024,Rennes,Lyon,3.0,0.0,H,22.0,16.0,8.0,2.0,7.0,7.0,13.0,12.0,2.0,1.0,0.0,0.0
23/08/2024,Paris SG,Montpellier,6.0,0.0,H,21.0,6.0,10.0,3.0,10.0,2.0,9.0,16.0,1.0,4.0,0.0,0.0
24/08/2024,Lyon,Monaco,0.0,2.0,A,2.0,15.0,1.0,4.0,0.0,6.0,10.0,7.0,0.0,0.0,0.0,1.0
24/08/2024,Lille,Angers,2.0,0.0,H,11.0,5.0,6.0,2.0,3.0,2.0,9.0,17.0,1.0,2.0,0.0,0.0
24/08/2024,St Etienne,Le Havre,0.0,2.0,A,18.0,14.0,5.0,5.0,2.0,4.0,11.0,9.0,3.0,3.0,0.0,0.0
25/08/2024,Lens,Brest,2.0,0.0,H,22.0,10.0,11.0,2.0,5.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0
25/08/2024,Nantes,Auxerre,2.0,0.0,H,8.0,10.0,6.0,3.0,3.0,12.0,9.0,6.0,0.0,0.0,0.0,1.0
25/08/2024,Nice,Toulouse,1.0,1.0,D,10.0,15.0,4.0,3.0,4.0,4.0,11.0,21.0,4.0,1.0,0.0,0.0
25/08/2024,Strasbourg,Rennes,3.0,1.0,H,9.0,13.0,5.0,5.0,2.0,5.0,7.0,19.0,2.0,4.0,0.0,0.0
25/08/2024,Marseille,Reims,2.0,2.0,D,16.0,12.0,10.0,3.0,2.0,4.0,10.0,13.0,1.0,1.0,0.0,0.0
30/08/2024,Lyon,Strasbourg,4.0,3.0,H,22.0,14.0,13.0,7.0,9.0,2.0,10.0,6.0,3.0,2.0,0.0,0.0
31/08/2024,Brest,St Etienne,4.0,0.0,H,17.0,3.0,7.0,0.0,7.0,2.0,12.0,28.0,0.0,5.0,0.0,0.0
31/08/2024,Montpellier,Nantes,1.0,3.0,A,11.0,10.0,5.0,5.0,8.0,3.0,11.0,13.0,2.0,2.0,0.0,0.0
31/08/2024,Toulouse,Marseille,1.0,3.0,A,4.0,11.0,2.0,5.0,2.0,3.0,10.0,12.0,4.0,2.0,1.0,0.0
01/09/2024,Monaco,Lens,1.0,1.0,D,14.0,12.0,3.0,4.0,7.0,7.0,11.0,21.0,1.0,4.0,0.0,0.0
01/09/2024,Angers,Nice,1.0,4.0,A,12.0,12.0,7.0,9.0,4.0,7.0,14.0,13.0,6.0,4.0,0.0,1.0
01/09/2024,Le Havre,Auxerre,3.0,1.0,H,21.0,7.0,8.0,2.0,2.0,2.0,10.0,15.0,1.0,5.0,0.0,1.0
01/09/2024,Reims,Rennes,2.0,1.0,H,11.0,13.0,7.0,5.0,3.0,5.0,9.0,12.0,2.0,1.0,0.0,0.0
01/09/2024,Lille,Paris SG,1.0,3.0,A,10.0,10.0,4.0,7.0,3.0,1.0,7.0,5.0,3.0,2.0,0.0,0.0
13/09/2024,St Etienne,Lille,1.0,0.0,H,10.0,17.0,5.0,4.0,2.0,7.0,12.0,10.0,1.0,1.0,0.0,0.0
14/09/2024,Marseille,Nice,2.0,0.0,H,10.0,12.0,5.0,4.0,1.0,2.0,18.0,4.0,5.0,2.0,1.0,0.0
14/09/2024,Auxerre,Monaco,0.0,3.0,A,13.0,19.0,3.0,9.0,1.0,6.0,13.0,16.0,3.0,0.0,0.0,0.0
14/09/2024,Paris SG,Brest,3.0,1.0,H,22.0,5.0,9.0,3.0,9.0,1.0,7.0,13.0,2.0,3.0,0.0,0.0
15/09/2024,Rennes,Montpellier,3.0,0.0,H,11.0,12.0,6.0,4.0,3.0,4.0,10.0,7.0,1.0,3.0,0.0,0.0
15/09/2024,Nantes,Reims,1.0,2.0,A,18.0,11.0,6.0,4.0,6.0,3.0,14.0,5.0,3.0,1.0,0.0,0.0
15/09/2024,Strasbourg,Angers,1.0,1.0,D,10.0,12.0,5.0,2.0,6.0,9.0,11.0,14.0,4.0,1.0,0.0,0.0
15/09/2024,Toulouse,Le Havre,2.0,0.0,H,15.0,5.0,7.0,3.0,6.0,5.0,10.0,11.0,1.0,1.0,0.0,0.0
15/09/2024,Lens,Lyon,0.0,0.0,D,12.0,8.0,5.0,3.0,5.0,8.0,12.0,11.0,0.0,0.0,0.0,0.0
20/09/2024,Nice,St Etienne,8.0,0.0,H,18.0,8.0,12.0,2.0,3.0,2.0,7.0,13.0,0.0,1.0,0.0,0.0
21/09/2024,Lille,Strasbourg,3.0,3.0,D,15.0,12.0,7.0,9.0,9.0,5.0,16.0,12.0,2.0,2.0,0.0,0.0
21/09/2024,Rennes,Lens,1.0,1.0,D,11.0,10.0,6.0,2.0,4.0,3.0,16.0,20.0,2.0,4.0,0.0,0.0
21/09/2024,Reims,Paris SG,1.0,1.0,D,8.0,11.0,1.0,4.0,3.0,5.0,11.0,6.0,2.0,1.0,0.0,0.0
22/09/2024,Monaco,Le Havre,3.0,1.0,H,14.0,9.0,4.0,2.0,6.0,4.0,10.0,17.0,1.0,3.0,0.0,0.0
22/09/2024,Angers,Nantes,1.0,1.0,D,4.0,9.0,1.0,3.0,3.0,6.0,13.0,16.0,1.0,4.0,0.0,0.0
22/09/2024,Brest,Toulouse,2.0,0.0,H,9.0,10.0,5.0,1.0,4.0,3.0,15.0,18.0,1.0,1.0,0.0,0.0
22/09/2024,Montpellier,Auxerre,3.0,2.0,H,14.0,11.0,5.0,6.0,11.0,5.0,13.0,20.0,3.0,4.0,0.0,0.0
22/09/2024,Lyon,Marseille,2.0,3.0,A,18.0,6.0,9.0,5.0,10.0,3.0,13.0,7.0,4.0,3.0,0.0,1.0
27/09/2024,Auxerre,Brest,3.0,0.0,H,15.0,8.0,4.0,4.0,2.0,3.0,13.0,16.0,2.0,0.0,0.0,0.0
27/09/2024,Paris SG,Rennes,3.0,1.0,H,22.0,13.0,7.0,5.0,6.0,4.0,9.0,11.0,1.0,3.0,0.0,0.0
28/09/2024,Lens,Nice,0.0,0.0,D,22.0,15.0,7.0,4.0,11.0,4.0,16.0,7.0,4.0,2.0,1.0,0.0
28/09/2024,Le Havre,Lille,0.0,3.0,A,7.0,18.0,4.0,10.0,1.0,5.0,11.0,9.0,2.0,1.0,0.0,0.0
28/09/2024,Monaco,Montpellier,2.0,1.0,H,21.0,9.0,7.0,4.0,6.0,2.0,17.0,17.0,4.0,3.0,0.0,1.0
29/09/2024,Toulouse,Lyon,1.0,2.0,A,10.0,4.0,4.0,1.0,3.0,4.0,12.0,15.0,2.0,2.0,0.0,0.0
29/09/2024,Angers,Reims,1.0,3.0,A,14.0,21.0,3.0,10.0,5.0,4.0,7.0,11.0,0.0,3.0,0.0,0.0
29/09/2024,Nantes,St Etienne,2.0,2.0,D,16.0,5.0,3.0,3.0,8.0,4.0,11.0,12.0,2.0,2.0,1.0,0.0
29/09/2024,Strasbourg,Marseille,1.0,0.0,H,14.0,10.0,6.0,3.0,8.0,3.0,17.0,7.0,2.0,1.0,0.0,0.0
04/10/2024,Marseille,Angers,1.0,1.0,D,13.0,8.0,4.0,3.0,9.0,3.0,12.0,9.0,4.0,0.0,1.0,1.0
05/10/2024,St Etienne,Auxerre,3.0,1.0,H,13.0,11.0,5.0,3.0,5.0,4.0,13.0,10.0,3.0,1.0,0.0,0.0
05/10/2024,Lille,Toulouse,2.0,1.0,H,10.0,9.0,3.0,3.0,4.0,6.0,13.0,8.0,3.0,2.0,0.0,0.0
05/10/2024,Rennes,Monaco,1.0,2.0,A,14.0,5.0,3.0,2.0,10.0,4.0,9.0,16.0,2.0,4.0,0.0,0.0
06/10/2024,Lyon,Nantes,2.0,0.0,H,17.0,11.0,6.0,6.0,6.0,9.0,10.0,5.0,1.0,2.0,0.0,0.0
06/10/2024,Brest,Le Havre,2.0,0.0,H,8.0,14.0,3.0,0.0,1.0,9.0,19.0,11.0,4.0,0.0,1.0,1.0
06/10/2024,Reims,Montpellier,4.0,2.0,H,18.0,10.0,5.0,3.0,4.0,4.0,15.0,13.0,3.0,5.0,0.0,0.0
06/10/2024,Strasbourg,Lens,2.0,2.0,D,8.0,12.0,5.0,5.0,3.0,5.0,15.0,18.0,2.0,4.0,0.0,0.0
06/10/2024,Nice,Paris SG,1.0,1.0,D,9.0,19.0,3.0,9.0,5.0,15.0,7.0,9.0,1.0,2.0,0.0,0.0
18/10/2024,Monaco,Lille,0.0,0.0,D,14.0,3.0,4.0,1.0,6.0,1.0,13.0,14.0,1.0,5.0,1.0,0.0
19/10/2024,Brest,Rennes,1.0,1.0,D,12.0,6.0,2.0,4.0,2.0,4.0,18.0,15.0,2.0,2.0,0.0,0.0
19/10/2024,St Etienne,Lens,0.0,2.0,A,15.0,13.0,1.0,5.0,2.0,7.0,12.0,16.0,1.0,2.0,0.0,0.0
19/10/2024,Paris SG,Strasbourg,4.0,2.0,H,18.0,16.0,10.0,8.0,5.0,5.0,10.0,12.0,2.0,2.0,0.0,0.0
20/10/2024,Le Havre,Lyon,0.0,4.0,A,7.0,16.0,1.0,8.0,4.0,6.0,17.0,11.0,3.0,4.0,0.0,0.0
20/10/2024,Auxerre,Reims,2.0,1.0,H,10.0,15.0,8.0,3.0,5.0,9.0,6.0,10.0,2.0,3.0,0.0,0.0
20/10/2024,Nantes,Nice,1.0,1.0,D,11.0,13.0,7.0,7.0,4.0,8.0,10.0,11.0,2.0,1.0,0.0,0.0
20/10/2024,Toulouse,Angers,1.0,1.0,D,18.0,8.0,6.0,4.0,8.0,2.0,11.0,9.0,2.0,4.0,0.0,0.0
20/10/2024,Montpellier,Marseille,0.0,5.0,A,13.0,21.0,5.0,10.0,3.0,2.0,11.0,18.0,1.0,3.0,1.0,0.0
25/10/2024,Rennes,Le Havre,1.0,0.0,H,20.0,5.0,4.0,1.0,14.0,0.0,10.0,7.0,2.0,4.0,0.0,1.0
26/10/2024,Angers,St Etienne,4.0,2.0,H,13.0,19.0,8.0,7.0,2.0,3.0,10.0,13.0,1.0,3.0,0.0,0.0
26/10/2024,Reims,Brest,1.0,2.0,A,11.0,13.0,3.0,4.0,7.0,3.0,15.0,11.0,3.0,2.0,0.0,0.0
26/10/2024,Lens,Lille,0.0,2.0,A,11.0,11.0,4.0,3.0,8.0,2.0,16.0,14.0,4.0,4.0,0.0,0.0
27/10/2024,Lyon,Auxerre,2.0,2.0,D,12.0,17.0,8.0,4.0,5.0,4.0,7.0,14.0,0.0,4.0,0.0,0.0
27/10/2024,Montpellier,Toulouse,0.0,3.0,A,9.0,15.0,2.0,6.0,1.0,3.0,8.0,20.0,1.0,2.0,1.0,0.0
27/10/2024,Nice,Monaco,2.0,1.0,H,17.0,11.0,9.0,5.0,6.0,6.0,16.0,11.0,2.0,5.0,0.0,1.0
27/10/2024,Strasbourg,Nantes,3.0,1.0,H,9.0,8.0,5.0,6.0,5.0,4.0,15.0,17.0,2.0,3.0,0.0,0.0
27/10/2024,Marseille,Paris SG,0.0,3.0,A,5.0,19.0,1.0,8.0,1.0,2.0,4.0,7.0,1.0,0.0,1.0,0.0
01/11/2024,Monaco,Angers,0.0,1.0,A,11.0,10.0,3.0,3.0,4.0,4.0,16.0,12.0,1.0,1.0,0.0,0.0
01/11/2024,Lille,Lyon,1.0,1.0,D,14.0,14.0,2.0,3.0,4.0,9.0,12.0,10.0,3.0,1.0,0.0,0.0
02/11/2024,Paris SG,Lens,1.0,0.0,H,18.0,13.0,8.0,2.0,7.0,4.0,3.0,20.0,1.0,5.0,0.0,1.0
02/11/2024,Brest,Nice,0.0,1.0,A,16.0,12.0,6.0,3.0,6.0,2.0,9.0,4.0,0.0,2.0,0.0,0.0
02/11/2024,St Etienne,Strasbourg,2.0,0.0,H,13.0,9.0,3.0,3.0,2.0,3.0,9.0,4.0,2.0,1.0,0.0,0.0
03/11/2024,Toulouse,Reims,1.0,0.0,H,13.0,13.0,6.0,2.0,6.0,7.0,16.0,15.0,0.0,3.0,0.0,0.0
